/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_08_666.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_08_666.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_08_666.jpg, -0.3743191, 1, 0, 15.95092
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_08_766.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_08_766.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_08_766.jpg, -0.2129731, 1, 0, 16.94909
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_08_868.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_08_868.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_08_868.jpg, -0.0499649, 1, 0, 18.07159
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_08_970.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_08_970.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_08_970.jpg, -0.306918, 1, 0, 19.09002
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_073.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_073.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_073.jpg, -0.0004860163, 1, 0, 20.16445
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_173.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_173.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_173.jpg, 0, 1, 0, 21.20731
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_274.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_274.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_274.jpg, 0, 1, 0, 22.25374
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_378.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_378.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_378.jpg, -0.2963308, 1, 0, 23.25064
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_480.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_480.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_480.jpg, -0.1951886, 1, 0, 24.38966
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_580.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_580.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_580.jpg, -0.3883381, 1, 0, 25.38437
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_684.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_684.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_684.jpg, -0.1979456, 1, 0, 26.3621
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_787.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_787.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_787.jpg, 0, 1, 0, 27.35675
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_889.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_889.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_889.jpg, 0, 1, 0, 28.35049
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_09_989.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_09_989.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_09_989.jpg, -0.1952519, 1, 0, 29.31246
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_093.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_093.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_093.jpg, -0.09995376, 1, 0, 30.20017
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_197.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_197.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_197.jpg, 0, 1, 0, 30.19565
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_299.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_299.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_299.jpg, -0.1912859, 1, 0, 30.19841
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_399.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_399.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_399.jpg, -0.2172629, 1, 0, 30.19477
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_504.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_504.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_504.jpg, -0.145581, 1, 0, 30.20608
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_606.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_606.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_606.jpg, -0.339528, 1, 0, 30.1875
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_706.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_706.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_706.jpg, -0.2778422, 1, 0, 30.20452
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_806.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_806.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_806.jpg, -0.4785272, 1, 0, 30.17946
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_10_908.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_10_908.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_10_908.jpg, -0.3764133, 1, 0, 30.20392
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_014.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_014.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_014.jpg, -0.3277624, 0.9816068, 0, 30.20196
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_117.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_117.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_117.jpg, -0.03687036, 0.6907148, 0, 30.14206
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_218.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_218.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_218.jpg, 0, 0.3343508, 0, 30.04006
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_319.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_319.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_319.jpg, 0, 0.03202581, 0, 29.95989
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_424.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_424.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_424.jpg, 0, 0, 0, 29.7454
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_525.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_525.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_525.jpg, -0.1893028, 0, 0, 29.51835
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_632.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_632.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_632.jpg, -0.3432838, 0, 0, 29.18586
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_735.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_735.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_735.jpg, -0.4620509, 0, 0, 28.89093
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_841.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_841.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_841.jpg, -0.5434134, 0, 0, 28.40074
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_11_947.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_11_947.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_11_947.jpg, -0.2440435, 0, 0, 28.20963
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_048.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_048.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_048.jpg, 0, 0, 0, 28.00408
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_149.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_149.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_149.jpg, -0.1197631, 0, 0, 27.80054
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_253.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_253.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_253.jpg, 0, 0, 0, 27.59806
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_356.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_356.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_356.jpg, 0, 0, 0, 27.40374
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_459.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_459.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_459.jpg, 0, 0, 0, 27.17319
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_564.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_564.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_564.jpg, -0.2156103, 0, 0, 26.95724
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_668.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_668.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_668.jpg, -0.1815451, 0, 0, 26.69226
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_770.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_770.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_770.jpg, -0.3194371, 0, 0, 26.49012
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_872.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_872.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_872.jpg, -0.07404041, 0, 0, 26.28951
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_12_977.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_12_977.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_12_977.jpg, 0, 0, 0, 26.09549
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_108.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_108.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_108.jpg, 0, 0, 0, 25.82138
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_209.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_209.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_209.jpg, 0, 0.2825428, 0, 25.79354
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_315.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_315.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_315.jpg, 0, 0.5837399, 0, 26.1293
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_418.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_418.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_418.jpg, -0.2040238, 0.889746, 0, 26.79392
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_519.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_519.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_519.jpg, -0.1897981, 1, 0, 27.89203
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_625.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_625.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_625.jpg, -0.4882382, 1, 0, 28.76152
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_731.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_731.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_731.jpg, -0.4801619, 1, 0, 29.62095
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_832.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_832.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_832.jpg, -0.782601, 1, 0, 30.12197
/Users/harshdarji/Documents/Projects/Self Driving Car/IMG/center_2022_01_29_18_31_13_936.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/left_2022_01_29_18_31_13_936.jpg, /Users/harshdarji/Documents/Projects/Self Driving Car/IMG/right_2022_01_29_18_31_13_936.jpg, -0.5452226, 1, 0, 30.19165
